City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
386,Rockland,US,2021-11-29 23:57:09,41.1668,-74.0496,36.86,64,35,3.0
387,Kushiro,JP,2021-11-29 23:57:10,42.975,144.3747,40.15,87,40,2.3
388,Gushikawa,JP,2021-11-29 23:57:10,26.3544,127.8686,72.63,83,75,12.66
389,Touros,BR,2021-11-29 23:57:10,-5.1989,-35.4608,81.5,77,30,12.12
390,Kamskiye Polyany,RU,2021-11-29 23:57:10,55.4307,51.4171,34.61,83,100,21.7
391,Soyo,AO,2021-11-29 23:57:11,-6.1349,12.3689,78.82,89,99,8.61
392,Bouna,CI,2021-11-29 23:57:11,9.2667,-3.0,80.44,30,94,3.49
393,Mandeville,JM,2021-11-29 23:57:11,18.0417,-77.5071,73.45,86,95,2.71
394,Tynda,RU,2021-11-29 23:57:12,55.1667,124.7167,-11.04,99,41,2.13
395,Henties Bay,NA,2021-11-29 23:57:12,-22.116,14.2845,59.86,92,0,6.91
396,Lata,PT,2021-11-29 23:57:12,40.1629,-8.3327,49.82,84,96,1.92
397,Mount Isa,AU,2021-11-29 23:57:12,-20.7333,139.5,89.37,19,17,11.5
398,Charters Towers,AU,2021-11-29 23:57:13,-20.1,146.2667,84.58,54,73,11.16
399,Nurota,UZ,2021-11-29 23:57:13,40.5614,65.6886,39.29,42,100,3.51
400,Aguimes,ES,2021-11-29 23:57:13,27.9054,-15.4461,63.23,64,40,24.16
401,Bengkulu,ID,2021-11-29 23:57:13,-3.8004,102.2655,75.18,83,99,8.88
402,Eureka,US,2021-11-29 23:57:14,40.8021,-124.1637,55.18,85,91,1.01
403,Amudat,UG,2021-11-29 23:57:14,1.95,34.95,70.16,68,53,5.75
404,Esso,RU,2021-11-29 23:57:14,55.9333,158.7,15.1,83,100,2.21
405,Turbat,PK,2021-11-29 23:57:14,26.0023,63.044,68.83,36,0,4.16
406,Mandurah,AU,2021-11-29 23:57:15,-32.55,115.7,65.14,59,0,12.64
407,Phan Thiet,VN,2021-11-29 23:57:15,10.9333,108.1,76.48,89,100,5.97
408,Glenwood Springs,US,2021-11-29 23:57:15,39.5505,-107.3248,53.35,51,1,8.05
409,Vestmanna,FO,2021-11-29 23:57:16,62.1564,-7.1664,32.92,69,75,2.3
410,Esperance,AU,2021-11-29 23:57:16,-33.8667,121.9,60.64,62,100,12.03
411,Kalininsk,RU,2021-11-29 23:57:16,51.5,44.4758,44.53,81,100,27.69
412,Hofn,IS,2021-11-29 23:57:16,64.2539,-15.2082,27.48,88,100,11.41
413,Barra Do Bugres,BR,2021-11-29 23:52:22,-15.0725,-57.1811,74.32,93,71,2.55
414,Artyom,AZ,2021-11-29 23:57:17,40.4723,50.333,50.14,87,0,20.54
415,Lafia,NG,2021-11-29 23:57:17,8.4833,8.5167,77.31,28,33,2.3
416,Acapulco,MX,2021-11-29 23:52:37,16.8634,-99.8901,79.21,76,5,6.15
417,Belmonte,BR,2021-11-29 23:57:17,-15.8631,-38.8828,79.3,92,76,10.92
418,Kalmunai,LK,2021-11-29 23:58:18,7.4167,81.8167,76.5,86,34,0.27
419,Aktash,RU,2021-11-29 23:58:18,50.3,87.7333,0.52,81,45,4.25
420,Prince Albert,CA,2021-11-29 23:56:01,53.2001,-105.7677,33.75,69,20,11.5
421,Maringa,BR,2021-11-29 23:58:18,-23.4253,-51.9386,76.87,73,75,8.05
422,Chulym,RU,2021-11-29 23:58:19,55.0997,80.9572,15.76,85,100,9.64
423,Makokou,GA,2021-11-29 23:58:19,0.5738,12.8642,70.36,98,90,3.0
424,Kenai,US,2021-11-29 23:58:19,60.5544,-151.2583,18.14,83,100,21.41
425,Teguise,ES,2021-11-29 23:58:19,29.0605,-13.564,59.22,67,20,13.8
426,Sindor,RU,2021-11-29 23:58:20,62.8629,51.8905,-2.29,98,97,5.28
427,Evensk,RU,2021-11-29 23:58:20,61.95,159.2333,15.57,94,100,4.97
428,Narsaq,GL,2021-11-29 23:58:20,60.9167,-46.05,33.1,99,100,8.84
429,Turukhansk,RU,2021-11-29 23:58:21,65.8167,87.9833,3.07,95,100,15.32
430,Carballo,ES,2021-11-29 23:58:21,43.213,-8.691,50.77,91,100,3.09
431,Abu Dhabi,AE,2021-11-29 23:56:37,24.4667,54.3667,72.97,78,20,1.99
432,Aksu,CN,2021-11-29 23:58:21,41.1231,80.2644,23.52,51,63,0.47
433,Boyolangu,ID,2021-11-29 23:58:21,-8.1181,111.8935,78.48,82,72,2.19
434,Nizhniy Odes,RU,2021-11-29 23:58:22,63.6445,54.856,-6.32,100,92,3.2
435,Lubaczow,PL,2021-11-29 23:58:22,50.157,23.1234,33.51,84,98,18.43
436,Ypsonas,CY,2021-11-29 23:58:22,34.6884,32.9574,67.17,88,0,16.11
437,Asau,RO,2021-11-29 23:58:22,46.4333,26.4,39.96,55,45,2.13
438,Erzin,TR,2021-11-29 23:58:23,36.9559,36.2,54.12,58,100,6.2
439,Bad Iburg,DE,2021-11-29 23:58:23,52.1549,8.0422,38.55,94,100,13.89
440,Leh,IN,2021-11-29 23:58:23,34.1667,77.5833,15.19,57,99,2.46
441,Salinopolis,BR,2021-11-29 23:58:24,-0.6136,-47.3561,79.45,86,82,10.18
442,Pimentel,PE,2021-11-29 23:58:24,-6.8367,-79.9342,68.29,73,0,24.16
443,Urdoma,RU,2021-11-29 23:58:24,61.7533,48.5442,8.37,91,100,9.73
444,Sheltozero,RU,2021-11-29 23:58:24,61.3667,35.3667,22.01,94,100,21.5
445,Gari,RU,2021-11-29 23:58:25,59.4307,62.3497,27.68,97,99,6.87
446,Samana,DO,2021-11-29 23:58:25,19.2056,-69.3369,80.56,86,40,4.94
447,Meridian,US,2021-11-29 23:58:25,43.6121,-116.3915,50.14,75,1,1.01
448,Karasjok,NO,2021-11-29 23:58:25,69.4719,25.5112,15.91,96,100,7.2
449,Margate,GB,2021-11-29 23:58:26,51.3813,1.3862,41.97,82,91,4.0
450,Banff,CA,2021-11-29 23:58:26,51.1762,-115.5698,40.23,75,63,2.3
451,Pokosnoye,RU,2021-11-29 23:58:26,55.5258,101.0536,22.17,96,100,6.24
452,Valparaiso,CL,2021-11-29 23:58:26,-33.0393,-71.6273,66.43,65,0,5.75
453,Mostre,BA,2021-11-29 23:58:27,44.0229,18.1353,31.19,97,100,3.89
454,Vaxjo,SE,2021-11-29 23:58:27,56.8777,14.8091,17.65,93,81,2.3
455,Kalas,IN,2021-11-29 23:58:27,18.1667,74.8,70.74,64,99,6.82
456,Kestel,TR,2021-11-29 23:58:28,40.1983,29.2124,60.19,73,57,7.34
457,Bafoulabe,ML,2021-11-29 23:58:28,13.8065,-10.8321,80.67,20,27,4.7
458,Puro,PH,2021-11-29 23:58:28,12.4841,123.3827,81.23,81,89,5.01
459,Sinnamary,GF,2021-11-29 23:58:28,5.3833,-52.95,78.12,90,98,7.9
460,Coquimbo,CL,2021-11-29 23:58:29,-29.9533,-71.3436,60.53,77,75,10.36
461,Port Keats,AU,2021-11-29 23:58:29,-14.25,129.55,92.66,45,64,6.6
462,Taitung,TW,2021-11-29 23:58:29,22.7583,121.1444,70.07,94,75,0.0
463,Kilindoni,TZ,2021-11-29 23:58:30,-7.9139,39.6668,80.28,79,11,9.46
464,Aquin,HT,2021-11-29 23:58:30,18.2833,-73.4,76.68,82,67,5.95
465,Takaka,NZ,2021-11-29 23:59:30,-40.85,172.8,72.37,73,100,6.08
466,Bria,CF,2021-11-29 23:59:30,6.5423,21.9863,72.63,70,100,4.56
467,Pendleton,US,2021-11-29 23:59:31,45.6721,-118.7886,59.92,61,36,1.99
468,Nuuk,GL,2021-11-29 23:59:31,64.1835,-51.7216,32.65,96,100,23.22
469,Fort Nelson,CA,2021-11-29 23:59:31,58.8053,-122.7002,4.59,85,90,2.3
470,Tigil,RU,2021-11-29 23:59:31,57.8,158.6667,14.79,94,100,4.61
471,Floridia,IT,2021-11-29 23:59:32,37.0869,15.1519,47.59,64,5,30.02
472,Vicksburg,US,2021-11-29 23:59:32,32.3526,-90.8779,53.56,62,1,0.0
473,Presidencia Roque Saenz Pena,AR,2021-11-29 23:59:32,-26.7852,-60.4388,69.22,62,0,2.28
474,Mackay,AU,2021-11-29 23:57:58,-21.15,149.2,83.05,78,90,11.5
475,Tukrah,LY,2021-11-29 23:59:33,32.5341,20.5791,64.36,48,32,24.29
476,Melbourne,US,2021-11-29 23:55:45,28.0836,-80.6081,64.02,73,1,5.01
477,Imeni Poliny Osipenko,RU,2021-11-29 23:59:33,52.4201,136.4853,6.57,95,100,4.25
478,Cabedelo,BR,2021-11-29 23:59:33,-6.9811,-34.8339,81.27,75,47,12.62
479,Bandarbeyla,SO,2021-11-29 23:59:33,9.4942,50.8122,77.13,70,13,17.56
480,Muqui,BR,2021-11-29 23:59:34,-20.956,-41.3531,72.07,95,9,3.11
481,Khromtau,KZ,2021-11-29 23:59:34,50.2503,58.4347,10.87,77,4,5.53
482,Aqtobe,KZ,2021-11-29 23:59:34,50.2797,57.2072,10.49,85,0,6.71
483,Zharkent,KZ,2021-11-29 23:59:35,44.1628,80.0,27.18,53,9,2.3
484,Kununurra,AU,2021-11-29 23:59:35,-15.7667,128.7333,93.18,43,54,10.36
485,Ndende,GA,2021-11-29 23:59:35,-2.4008,11.3581,73.13,98,99,0.43
486,Porto Seguro,BR,2021-11-29 23:57:18,-16.4497,-39.0647,79.32,89,75,6.91
487,Puerto Escondido,MX,2021-11-29 23:59:36,15.85,-97.0667,79.14,75,3,3.11
488,Bayburt,TR,2021-11-29 23:59:36,40.2589,40.2278,43.29,75,100,4.05
489,Pawayan,IN,2021-11-29 23:59:36,28.0667,80.1,57.74,46,89,5.19
490,Les Cayes,HT,2021-11-29 23:59:36,18.2,-73.75,75.96,81,70,5.41
491,Baykit,RU,2021-11-29 23:59:37,61.67,96.37,3.9,97,100,3.6
492,Castanos,MX,2021-11-29 23:59:37,26.7833,-101.4167,64.94,47,69,3.47
493,Alzamay,RU,2021-11-29 23:59:37,55.5562,98.6644,23.85,91,100,4.14
494,Los Alamos,US,2021-11-29 23:59:37,35.8881,-106.307,52.79,36,0,1.83
495,Buin,CL,2021-11-29 23:59:38,-33.7333,-70.75,77.32,34,0,5.03
496,Norwich,GB,2021-11-29 23:59:38,52.6278,1.2983,42.85,94,90,3.0
497,Revelstoke,CA,2021-11-29 23:59:38,50.9832,-118.2023,35.62,100,90,0.0
498,Tazovskiy,RU,2021-11-29 23:59:38,67.4667,78.7,-5.42,97,100,8.95
499,Udaipura,IN,2021-11-29 23:59:39,23.0833,78.5,57.04,54,31,4.85
500,Pangai,TO,2021-11-29 23:59:39,-19.8,-174.35,82.51,47,20,19.57
501,Carnarvon,AU,2021-11-29 23:59:39,-24.8667,113.6333,71.67,73,40,21.85
502,Nanchong,CN,2021-11-29 23:59:40,30.7951,106.0847,46.2,61,14,0.94
503,Tadine,NC,2021-11-29 23:59:40,-21.55,167.8833,82.0,72,10,8.32
504,Kavaratti,IN,2021-11-29 23:59:40,10.5669,72.642,81.59,76,91,13.6
505,Nouadhibou,MR,2021-11-29 23:59:40,20.931,-17.0347,65.95,67,74,21.65
506,Inirida,CO,2021-11-29 23:59:41,3.8653,-67.9239,75.02,96,92,1.21
507,Ilo,PE,2021-11-29 23:59:41,-17.6394,-71.3375,65.34,83,37,5.39
508,Vardo,NO,2021-11-29 23:59:41,70.3705,31.1107,23.27,84,100,28.07
509,Salalah,OM,2021-11-29 23:59:42,17.0151,54.0924,71.8,36,0,13.58
510,Santa Fe,AR,2021-11-29 23:59:42,-31.6333,-60.7,74.75,41,0,5.03
511,Ouadda,CF,2021-11-29 23:59:42,8.0777,22.4007,74.82,37,94,4.27
512,Pisco,PE,2021-11-29 23:54:55,-13.7,-76.2167,68.05,73,0,19.57
513,Kuopio,FI,2021-11-30 00:00:42,62.8924,27.677,13.95,85,40,13.8
514,Mana,GF,2021-11-30 00:00:43,5.6592,-53.7767,77.22,92,86,7.23
515,Sabang,ID,2021-11-30 00:00:43,5.8933,95.3214,76.37,87,100,7.94
516,Havre-Saint-Pierre,CA,2021-11-30 00:00:44,50.2334,-63.5986,28.76,86,90,9.22
517,Sakakah,SA,2021-11-30 00:00:44,29.9697,40.2064,62.13,35,96,3.58
518,Huilong,CN,2021-11-30 00:00:44,31.8111,121.655,51.04,77,100,25.68
519,Bijie,CN,2021-11-30 00:00:44,27.3125,105.2942,34.88,85,39,2.71
520,Berezovyy,RU,2021-11-30 00:00:45,51.6667,135.7,8.69,86,100,2.26
521,Digha,IN,2021-11-30 00:00:45,21.6833,87.55,63.75,65,14,9.15
522,Khandyga,RU,2021-11-30 00:00:45,62.6667,135.6,-19.68,99,99,1.7
523,Finschhafen,PG,2021-11-30 00:00:45,-6.6024,147.8681,84.13,75,99,5.75
524,Morehead,US,2021-11-29 23:57:29,37.2711,-87.1764,43.84,44,1,0.0
525,Pangoa,PE,2021-11-30 00:00:46,-12.1167,-73.0,74.44,76,97,2.33
526,Dalnerechensk,RU,2021-11-30 00:00:47,45.9339,133.7225,16.16,82,100,3.53
527,Porbandar,IN,2021-11-30 00:00:47,21.6422,69.6093,73.69,43,73,11.65
528,Yara,CU,2021-11-30 00:00:47,20.2753,-76.9533,71.74,86,93,5.99
529,Torrington,US,2021-11-30 00:00:47,41.8007,-73.1212,33.17,74,37,5.01
530,Lakes Entrance,AU,2021-11-30 00:00:48,-37.8811,147.981,78.57,59,0,6.73
531,Progreso,MX,2021-11-30 00:00:48,21.2833,-89.6667,79.11,79,97,14.41
532,Melo,UY,2021-11-30 00:00:48,-32.3667,-54.1833,67.03,72,98,20.13
533,Pangkalanbuun,ID,2021-11-30 00:00:48,-2.6833,111.6167,77.38,87,59,2.28
534,Te Anau,NZ,2021-11-30 00:00:49,-45.4167,167.7167,64.99,45,79,3.24
535,Mecca,SA,2021-11-29 23:58:28,21.4267,39.8261,75.49,45,0,2.57
536,Farmington,US,2021-11-29 23:58:42,36.7281,-108.2187,57.11,36,0,3.0
537,Sibolga,ID,2021-11-30 00:00:49,1.7427,98.7792,75.38,87,99,2.13
538,Atar,MR,2021-11-30 00:00:50,20.5169,-13.0499,63.68,28,28,9.75
539,Ahuimanu,US,2021-11-30 00:00:50,21.4447,-157.8378,78.78,75,61,17.45
540,Siverek,TR,2021-11-30 00:00:50,37.755,39.3167,48.81,67,100,2.89
541,Beringovskiy,RU,2021-11-30 00:00:50,63.05,179.3167,6.91,95,100,6.76
542,Codrington,AU,2021-11-30 00:00:51,-38.2667,141.9667,80.13,30,2,8.21
543,Troitskoye,RU,2021-11-30 00:00:51,52.9821,84.6757,12.83,93,95,4.79
544,Yaan,NG,2021-11-30 00:00:51,7.3833,8.5667,76.96,46,23,3.96
545,Techiman,GH,2021-11-30 00:00:52,7.5862,-1.9414,74.53,69,25,4.14
546,Renqiu,CN,2021-11-30 00:00:52,38.6989,116.0936,34.14,41,4,11.43
547,Illapel,CL,2021-11-30 00:00:52,-31.6308,-71.1653,66.45,52,0,4.61
548,Det Udom,TH,2021-11-30 00:00:53,14.906,105.0784,69.44,80,98,11.36
549,High Level,CA,2021-11-30 00:00:53,58.5169,-117.136,5.11,98,74,3.89
550,Sur,OM,2021-11-30 00:00:54,22.5667,59.5289,71.98,74,0,6.42
551,Birobidzhan,RU,2021-11-29 23:59:46,48.8,132.95,1.51,95,97,1.81
552,Bolgar,RU,2021-11-30 00:00:54,54.95,49.0667,36.14,87,100,23.29
553,Tezu,IN,2021-11-30 00:00:54,27.9167,96.1667,60.71,48,82,4.18
554,Nevelsk,RU,2021-11-30 00:00:54,46.6733,141.8633,23.43,73,97,2.73
555,Lichinga,MZ,2021-11-30 00:00:55,-13.3128,35.2406,64.22,74,36,2.91
556,Lipno,PL,2021-11-29 23:59:02,52.8444,19.1785,32.02,92,78,14.45
557,Kindu,CD,2021-11-30 00:00:55,-2.95,25.95,69.64,99,100,2.44
558,Tocopilla,CL,2021-11-30 00:00:55,-22.092,-70.1979,64.54,69,13,3.15
559,Goksun,TR,2021-11-30 00:00:33,38.021,36.4973,38.35,88,100,5.5
560,Rio Gallegos,AR,2021-11-30 00:01:56,-51.6226,-69.2181,52.52,48,89,24.29
561,Coihaique,CL,2021-11-29 23:58:02,-45.5752,-72.0662,57.15,51,20,6.91
562,Mlonggo,ID,2021-11-30 00:01:56,-6.5333,110.7,78.69,76,93,4.14
563,Ponta Delgada,PT,2021-11-30 00:01:56,37.7333,-25.6667,61.5,67,75,4.61
564,Gat,IL,2021-11-30 00:01:57,31.61,34.7642,76.41,26,35,9.95
565,Imeni Babushkina,RU,2021-11-30 00:01:57,59.7573,43.1285,28.51,94,100,11.25
566,Nurobod,UZ,2021-11-30 00:01:57,40.9056,69.8023,34.65,26,100,5.75
567,Flin Flon,CA,2021-11-30 00:01:57,54.7682,-101.865,23.61,78,50,14.09
568,Torquay,GB,2021-11-30 00:01:58,50.4638,-3.5143,48.27,95,40,4.0
569,Sigli,ID,2021-11-30 00:01:58,5.3848,95.9609,75.74,88,100,7.61
570,Atambua,ID,2021-11-30 00:01:58,-9.1061,124.8925,79.79,70,95,1.32
571,Miyazu,JP,2021-11-30 00:01:59,35.5333,135.1833,46.6,82,36,8.63
572,Yurimaguas,PE,2021-11-30 00:01:59,-5.9,-76.0833,74.03,98,100,3.67
573,Lima,PE,2021-11-30 00:01:00,-12.0432,-77.0282,69.91,72,72,7.38
574,Quatre Cocos,MU,2021-11-30 00:01:59,-20.2078,57.7625,74.08,73,4,7.23
575,Black Diamond,US,2021-11-30 00:01:59,47.3087,-122.0032,57.25,86,73,1.01
576,Yichun,CN,2021-11-29 23:57:47,47.7,128.9,5.14,92,81,0.36
577,San Pedro,PH,2021-11-30 00:02:00,14.35,121.0167,82.31,82,100,4.5
578,Livingston,GB,2021-11-29 23:58:14,55.9029,-3.5226,50.13,89,20,11.5
579,Kirovskiy,RU,2021-11-30 00:02:00,45.0917,133.5136,20.61,76,100,3.2
580,Nampula,MZ,2021-11-30 00:00:22,-15.1165,39.2666,70.11,85,2,1.97
581,Mackenzie,CA,2021-11-30 00:02:01,55.2999,-123.1698,28.62,86,90,2.3
